id,transaction_date,product_id,product_name,total_quantity_sold,total_sales
22105,2022-05-03 17:53:25.576111488,22105,Biography,4,194.83
20615,2022-05-03 21:13:14.679893568,20615,Microwave,4,333.28
39051,2022-05-04 00:33:03.783675648,39051,Haircare,5,223.67
45268,2022-05-04 03:52:52.887457728,45268,Microwave,5,1664.57
34410,2022-05-04 07:12:41.991239808,34410,Laptop,3,1537.22
4031,2022-05-04 10:32:31.095021888,4031,Smartwatch,2,1854.08
18038,2022-05-04 13:52:20.198803904,18038,Smartphone,1,718.39
22237,2022-05-04 17:12:09.302585984,22237,Skincare,5,852.21
19358,2022-05-04 20:31:58.406368064,19358,Microwave,5,935.58
30208,2022-05-04 23:51:47.510150144,30208,Fiction,3,28.09
31723,2022-05-05 03:11:36.613932224,31723,Headphones,5,2801.23
34931,2022-05-05 06:31:25.717714304,34931,Fragrance,4,740.98
8047,2022-05-05 09:51:14.821496384,8047,Blender,5,454.09
35921,2022-05-05 13:11:03.925278464,35921,Jeans,1,287.8
8576,2022-05-05 16:30:53.029060544,8576,Smartwatch,3,3957.75
7147,2022-05-05 19:50:42.132842624,7147,Jacket,4,199.98
32591,2022-05-05 23:10:31.236624704,32591,Haircare,4,92.57
17470,2022-05-06 02:30:20.340406784,17470,Smartwatch,2,1510.67
1476,2022-05-06 05:50:09.444188864,1476,Camera,3,3654.73
12167,2022-05-06 09:09:58.547970944,12167,Blender,2,209.27
43335,2022-05-06 12:29:47.651753024,43335,Vacuum Cleaner,5,1353.49
32887,2022-05-06 15:49:36.755535040,32887,Non-Fiction,3,96.65
36328,2022-05-06 19:09:25.859317120,36328,Biography,5,89.02
11419,2022-05-06 22:29:14.963099200,11419,Haircare,1,21.99
21227,2022-05-07 01:49:04.066881280,21227,Headphones,3,2363.17
41266,2022-05-07 05:08:53.170663360,41266,Non-Fiction,1,31.89
28190,2022-05-07 08:28:42.274445440,28190,Biography,5,133.15
33669,2022-05-07 11:48:31.378227520,33669,Microwave,2,549.81
8340,2022-05-07 15:08:20.482009600,8340,Fiction,2,81.19
20655,2022-05-07 18:28:09.585791680,20655,Smartphone,4,3919.86
29871,2022-05-07 21:47:58.689573760,29871,Vacuum Cleaner,4,1045.0
46479,2022-05-08 01:07:47.793355840,46479,Biography,2,63.57
17598,2022-05-08 04:27:36.897137920,17598,Smartphone,3,3840.76
49905,2022-05-08 07:47:26.000920000,49905,T-shirt,4,689.63
14776,2022-05-08 11:07:15.104702080,14776,Headphones,3,3636.89
34439,2022-05-08 14:27:04.208484160,34439,Haircare,4,616.74
7655,2022-05-08 17:46:53.312266176,7655,Science,2,48.24
30169,2022-05-08 21:06:42.416048256,30169,T-shirt,3,933.67
36471,2022-05-09 00:26:31.519830336,36471,Microwave,2,201.19
3890,2022-05-09 03:46:20.623612416,3890,Microwave,3,1140.09
32275,2022-05-09 07:06:09.727394496,32275,Non-Fiction,4,52.8
38930,2022-05-09 10:25:58.831176576,38930,Fiction,5,249.96
37843,2022-05-09 13:45:47.934958656,37843,Fragrance,4,742.51
211,2022-05-09 17:05:37.038740736,211,Cookware Set,3,1579.47
20783,2022-05-09 20:25:26.142522816,20783,Haircare,4,348.56
40525,2022-05-09 23:45:15.246304896,40525,Jeans,2,601.67
40424,2022-05-10 03:05:04.350086976,40424,Makeup,5,190.07
33482,2022-05-10 06:24:53.453869056,33482,Laptop,5,4608.1
37220,2022-05-10 09:44:42.557651136,37220,Makeup,1,47.16
7572,2022-05-10 13:04:31.661433216,7572,Fiction,1,13.29
12415,2022-05-10 16:24:20.765215232,12415,Biography,1,3.72
37235,2022-05-10 19:44:09.868997312,37235,Makeup,1,213.03
20585,2022-05-10 23:03:58.972779392,20585,Jacket,1,209.34
34995,2022-05-11 02:23:48.076561472,34995,Cookware Set,5,1374.57
5565,2022-05-11 05:43:37.180343552,5565,Vacuum Cleaner,1,322.24
23924,2022-05-11 09:03:26.284125632,23924,T-shirt,1,195.15
19696,2022-05-11 12:23:15.387907712,19696,Camera,4,2852.93
26402,2022-05-11 15:43:04.491689792,26402,Camera,5,1326.35
43416,2022-05-11 19:02:53.595471872,43416,Science,1,40.01
41206,2022-05-11 22:22:42.699253952,41206,Cookware Set,3,1490.75
42505,2022-05-12 01:42:31.803036032,42505,Jacket,4,1274.4
26346,2022-05-12 05:02:20.906818112,26346,Haircare,3,571.03
47803,2022-05-12 08:22:10.010600192,47803,Blender,1,57.35
2002,2022-05-12 11:41:59.114382272,2002,Camera,2,1283.11
5190,2022-05-12 15:01:48.218164352,5190,Laptop,1,1451.33
15241,2022-05-12 18:21:37.321946368,15241,Jeans,5,1217.06
18327,2022-05-12 21:41:26.425728448,18327,Science,5,80.97
42695,2022-05-13 01:01:15.529510528,42695,Science,5,98.93
29042,2022-05-13 04:21:04.633292608,29042,Fiction,1,39.35
13075,2022-05-13 07:40:53.737074688,13075,Cookware Set,3,895.33
46504,2022-05-13 11:00:42.840856768,46504,Laptop,3,2432.01
41079,2022-05-13 14:20:31.944638848,41079,Headphones,3,3033.9
14132,2022-05-13 17:40:21.048420928,14132,Jeans,3,81.16
41060,2022-05-13 21:00:10.152203008,41060,Vacuum Cleaner,1,461.1
5651,2022-05-14 00:19:59.255985088,5651,Skincare,5,80.36
43759,2022-05-14 03:39:48.359767168,43759,Fiction,4,36.23
48318,2022-05-14 06:59:37.463549248,48318,Fragrance,5,751.43
23617,2022-05-14 10:19:26.567331328,23617,Biography,2,37.45
42177,2022-05-14 13:39:15.671113408,42177,T-shirt,5,461.86
32353,2022-05-14 16:59:04.774895488,32353,Camera,4,2531.61
15976,2022-05-14 20:18:53.878677504,15976,Microwave,1,288.09
49236,2022-05-14 23:38:42.982459584,49236,Biography,2,67.92
25582,2022-05-15 02:58:32.086241664,25582,Fiction,5,219.56
3503,2022-05-15 06:18:21.190023744,3503,Science,2,49.42
8231,2022-05-15 09:38:10.293805824,8231,Jeans,4,953.71
35013,2022-05-15 12:57:59.397587904,35013,Skincare,1,187.14
26119,2022-05-15 16:17:48.501369984,26119,Smartwatch,4,1371.53
20495,2022-05-15 19:37:37.605152064,20495,Non-Fiction,5,118.86
28319,2022-05-15 22:57:26.708934144,28319,Fiction,5,189.45
13293,2022-05-16 02:17:15.812716224,13293,Fragrance,2,136.44
28292,2022-05-16 05:37:04.916498304,28292,Smartphone,4,6149.12
16420,2022-05-16 08:56:54.020280384,16420,Non-Fiction,5,138.09
37792,2022-05-16 12:16:43.124062464,37792,Biography,4,42.67
23352,2022-05-16 15:36:32.227844544,23352,Laptop,2,903.61
45613,2022-05-16 18:56:21.331626560,45613,Blender,5,1255.15
29390,2022-05-16 22:16:10.435408640,29390,Non-Fiction,3,32.59
10920,2022-05-17 01:35:59.539190720,10920,Jeans,5,465.61
17340,2022-05-17 04:55:48.642972800,17340,Smartphone,5,6834.14
18414,2022-05-17 08:15:37.746754880,18414,Camera,5,2909.42
8136,2022-05-17 11:35:26.850536960,8136,Haircare,1,56.28
45237,2022-05-17 14:55:15.954319040,45237,Jeans,4,432.87
31268,2022-05-17 18:15:05.058101120,31268,Jeans,4,1051.89
1341,2022-05-17 21:34:54.161883200,1341,Skincare,3,211.75
13000,2022-05-18 00:54:43.265665280,13000,Biography,2,83.33
39156,2022-05-18 04:14:32.369447360,39156,Cookware Set,2,594.32
34721,2022-05-18 07:34:21.473229440,34721,Vacuum Cleaner,5,1343.56
31191,2022-05-18 10:54:10.577011520,31191,Science,3,106.9
42812,2022-05-18 14:13:59.680793600,42812,Science,5,225.61
44622,2022-05-18 17:33:48.784575680,44622,Camera,3,4255.92
2235,2022-05-18 20:53:37.888357696,2235,Skincare,5,230.2
21446,2022-05-19 00:13:26.992139776,21446,Makeup,3,146.36
20218,2022-05-19 03:33:16.095921856,20218,Biography,5,148.29
5489,2022-05-19 06:53:05.199703936,5489,Blender,3,172.17
30967,2022-05-19 10:12:54.303486016,30967,Fragrance,3,414.67
38187,2022-05-19 13:32:43.407268096,38187,Jacket,5,328.77
27956,2022-05-19 16:52:32.511050176,27956,Non-Fiction,1,4.15
31291,2022-05-19 20:12:21.614832256,31291,Cookware Set,3,1104.45
48831,2022-05-19 23:32:10.718614336,48831,Makeup,5,430.92
35977,2022-05-20 02:51:59.822396416,35977,Smartwatch,5,8165.95
12641,2022-05-20 06:11:48.926178496,12641,Fiction,1,22.16
44164,2022-05-20 09:31:38.029960576,44164,Biography,5,138.27
10515,2022-05-20 12:51:27.133742656,10515,Headphones,3,3198.07
40307,2022-05-20 16:11:16.237524736,40307,Vacuum Cleaner,1,295.27
49368,2022-05-20 19:31:05.341306816,49368,Haircare,5,182.3
44856,2022-05-20 22:50:54.445088832,44856,Jeans,3,845.69
23701,2022-05-21 02:10:43.548870912,23701,Fiction,5,210.16
42345,2022-05-21 05:30:32.652652992,42345,Jeans,1,207.09
4559,2022-05-21 08:50:21.756435072,4559,Blender,3,1307.05
24002,2022-05-21 12:10:10.860217152,24002,Blender,3,1474.07
307,2022-05-21 15:29:59.963999232,307,Skincare,4,326.97
24608,2022-05-21 18:49:49.067781312,24608,T-shirt,1,81.79
39188,2022-05-21 22:09:38.171563392,39188,Fiction,5,255.43
6147,2022-05-22 01:29:27.275345472,6147,Fiction,4,107.0
8030,2022-05-22 04:49:16.379127552,8030,Smartphone,4,2889.21
48680,2022-05-22 08:09:05.482909632,48680,Shoes,4,1185.29
10828,2022-05-22 11:28:54.586691712,10828,Smartphone,2,2721.48
2175,2022-05-22 14:48:43.690473792,2175,Smartphone,3,1111.08
25893,2022-05-22 18:08:32.794255872,25893,Makeup,2,188.61
20266,2022-05-22 21:28:21.898037952,20266,Jacket,3,553.19
4400,2022-05-23 00:48:11.001819968,4400,Makeup,4,83.95
23282,2022-05-23 04:08:00.105602048,23282,Jacket,4,913.16
36429,2022-05-23 07:27:49.209384128,36429,Biography,5,101.59
9143,2022-05-23 10:47:38.313166208,9143,Non-Fiction,1,29.36
33822,2022-05-23 14:07:27.416948288,33822,Biography,5,101.72
8877,2022-05-23 17:27:16.520730368,8877,Smartphone,1,589.11
18913,2022-05-23 20:47:05.624512448,18913,T-shirt,2,71.9
3441,2022-05-24 00:06:54.728294528,3441,Laptop,5,5130.55
33027,2022-05-24 03:26:43.832076608,33027,Microwave,3,1048.81
34533,2022-05-24 06:46:32.935858688,34533,Shoes,4,792.08
22056,2022-05-24 10:06:22.039640768,22056,Smartphone,2,1871.84
46387,2022-05-24 13:26:11.143422848,46387,Smartphone,5,7547.45
18572,2022-05-24 16:46:00.247204928,18572,Skincare,3,644.58
8522,2022-05-24 20:05:49.350987008,8522,Cookware Set,1,237.08
23869,2022-05-24 23:25:38.454769024,23869,Shoes,4,778.84
40114,2022-05-25 02:45:27.558551104,40114,Science,2,44.75
31772,2022-05-25 06:05:16.662333184,31772,Microwave,3,790.68
13055,2022-05-25 09:25:05.766115264,13055,Shoes,2,569.22
41657,2022-05-25 12:44:54.869897344,41657,Fiction,2,78.27
11293,2022-05-25 16:04:43.973679424,11293,Non-Fiction,5,176.56
4316,2022-05-25 19:24:33.077461504,4316,Camera,5,1247.06
32003,2022-05-25 22:44:22.181243584,32003,Science,3,129.63
30492,2022-05-26 02:04:11.285025664,30492,Camera,5,2993.48
2337,2022-05-26 05:24:00.388807744,2337,Fiction,5,49.62
48589,2022-05-26 08:43:49.492589824,48589,Laptop,5,6964.26
39543,2022-05-26 12:03:38.596371904,39543,Fragrance,2,51.85
9748,2022-05-26 15:23:27.700153984,9748,Non-Fiction,4,118.46
41494,2022-05-26 18:43:16.803936064,41494,Headphones,2,2288.17
26856,2022-05-26 22:03:05.907718144,26856,Camera,2,1253.79
21128,2022-05-27 01:22:55.011500160,21128,Jeans,5,651.85
40997,2022-05-27 04:42:44.115282240,40997,Headphones,3,773.04
36122,2022-05-27 08:02:33.219064320,36122,Fiction,5,107.83
32215,2022-05-27 11:22:22.322846400,32215,Non-Fiction,2,86.44
18898,2022-05-27 14:42:11.426628480,18898,Haircare,4,729.67
20791,2022-05-27 18:02:00.530410560,20791,Fragrance,5,600.6
17891,2022-05-27 21:21:49.634192640,17891,T-shirt,4,606.22
6031,2022-05-28 00:41:38.737974720,6031,Biography,4,211.78
32521,2022-05-28 04:01:27.841756800,32521,Jeans,4,531.3
9666,2022-05-28 07:21:16.945538880,9666,Camera,1,863.66
8866,2022-05-28 10:41:06.049320960,8866,Laptop,5,3634.55
31585,2022-05-28 14:00:55.153103040,31585,Science,2,50.0
22201,2022-05-28 17:20:44.256885120,22201,Skincare,5,976.15
49336,2022-05-28 20:40:33.360667200,49336,Non-Fiction,5,204.72
42827,2022-05-29 00:00:22.464449280,42827,Fragrance,5,1047.6
11897,2022-05-29 03:20:11.568231296,11897,Biography,2,94.9
10988,2022-05-29 06:40:00.672013376,10988,Fiction,3,89.09
35441,2022-05-29 09:59:49.775795456,35441,Jacket,1,15.31
30094,2022-05-29 13:19:38.879577536,30094,Cookware Set,2,522.72
41900,2022-05-29 16:39:27.983359616,41900,Vacuum Cleaner,2,276.56
11874,2022-05-29 19:59:17.087141696,11874,Camera,5,7439.46
34018,2022-05-29 23:19:06.190923776,34018,Shoes,4,1088.32
45236,2022-05-30 02:38:55.294705856,45236,Blender,3,433.22
391,2022-05-30 05:58:44.398487936,391,T-shirt,3,837.78
12583,2022-05-30 09:18:33.502270016,12583,Haircare,2,139.57
6441,2022-05-30 12:38:22.606052096,6441,Skincare,5,1068.34
41184,2022-05-30 15:58:11.709834176,41184,Laptop,4,2798.73
36064,2022-05-30 19:18:00.813616256,36064,T-shirt,5,775.19
27236,2022-05-30 22:37:49.917398336,27236,T-shirt,3,370.41
12548,2022-05-31 01:57:39.021180352,12548,Vacuum Cleaner,1,312.84
15039,2022-05-31 05:17:28.124962432,15039,Biography,5,134.96
24667,2022-05-31 08:37:17.228744512,24667,Haircare,3,396.77
12446,2022-05-31 11:57:06.332526592,12446,Microwave,4,813.86
5889,2022-05-31 15:16:55.436308672,5889,Vacuum Cleaner,1,381.8
4087,2022-05-31 18:36:44.540090752,4087,Makeup,2,248.68
5917,2022-05-31 21:56:33.643872832,5917,Skincare,2,217.31
27365,2022-06-01 01:16:22.747654912,27365,Skincare,2,380.87
27639,2022-06-01 04:36:11.851436992,27639,Shoes,4,806.64
12757,2022-06-01 07:56:00.955219072,12757,Makeup,4,548.18
37763,2022-06-01 11:15:50.059001152,37763,Cookware Set,2,730.27
49145,2022-06-01 14:35:39.162783232,49145,Fiction,3,27.05
47120,2022-06-01 17:55:28.266565312,47120,Blender,2,1088.53
34233,2022-06-01 21:15:17.370347392,34233,Skincare,2,365.14
39145,2022-06-02 00:35:06.474129472,39145,Non-Fiction,3,104.5
21683,2022-06-02 03:54:55.577911488,21683,Smartwatch,2,2686.27
41449,2022-06-02 07:14:44.681693568,41449,T-shirt,5,1347.04
20745,2022-06-02 10:34:33.785475648,20745,Fragrance,2,422.92
18533,2022-06-02 13:54:22.889257728,18533,Skincare,2,329.6
8903,2022-06-02 17:14:11.993039808,8903,Fiction,2,63.15
1358,2022-06-02 20:34:01.096821888,1358,Jacket,5,898.97
43060,2022-06-02 23:53:50.200603968,43060,Jacket,5,1447.19
27686,2022-06-03 03:13:39.304386048,27686,Jacket,4,819.88
46565,2022-06-03 06:33:28.408168128,46565,Smartphone,5,6461.21
43862,2022-06-03 09:53:17.511950208,43862,Jacket,4,609.91
7341,2022-06-03 13:13:06.615732288,7341,Non-Fiction,4,212.69
40971,2022-06-03 16:32:55.719514368,40971,Fragrance,1,46.88
3166,2022-06-03 19:52:44.823296448,3166,Microwave,4,1050.74
22753,2022-06-03 23:12:33.927078528,22753,Microwave,2,936.82
2683,2022-06-04 02:32:23.030860608,2683,Haircare,5,687.45
31113,2022-06-04 05:52:12.134642624,31113,Cookware Set,1,341.1
4785,2022-06-04 09:12:01.238424704,4785,Cookware Set,4,1539.96
16316,2022-06-04 12:31:50.342206784,16316,Non-Fiction,5,268.0
42267,2022-06-04 15:51:39.445988864,42267,T-shirt,3,354.22
34253,2022-06-04 19:11:28.549770944,34253,Camera,4,6308.15
3549,2022-06-04 22:31:17.653553024,3549,Fragrance,2,125.77
3490,2022-06-05 01:51:06.757335104,3490,Microwave,2,747.9
13847,2022-06-05 05:10:55.861117184,13847,T-shirt,1,22.96
4429,2022-06-05 08:30:44.964899264,4429,Smartphone,4,2281.3
7539,2022-06-05 11:50:34.068681344,7539,Non-Fiction,3,163.4
31405,2022-06-05 15:10:23.172463424,31405,Smartphone,4,2029.49
29158,2022-06-05 18:30:12.276245504,29158,T-shirt,3,955.68
46914,2022-06-05 21:50:01.380027584,46914,Laptop,2,473.87
25338,2022-06-06 01:09:50.483809664,25338,Skincare,4,280.06
42224,2022-06-06 04:29:39.587591680,42224,Biography,1,6.67
19026,2022-06-06 07:49:28.691373760,19026,Haircare,1,27.74
45507,2022-06-06 11:09:17.795155840,45507,Laptop,1,693.59
6298,2022-06-06 14:29:06.898937920,6298,Jacket,3,229.92
19444,2022-06-06 17:48:56.002720000,19444,Smartphone,2,2616.99
16769,2022-06-06 21:08:45.106502080,16769,Shoes,1,135.5
4886,2022-06-07 00:28:34.210284160,4886,Shoes,1,201.73
32891,2022-06-07 03:48:23.314066240,32891,Non-Fiction,2,58.6
31608,2022-06-07 07:08:12.417848320,31608,Blender,3,473.74
13469,2022-06-07 10:28:01.521630400,13469,Makeup,2,307.92
32932,2022-06-07 13:47:50.625412480,32932,Non-Fiction,4,85.13
26521,2022-06-07 17:07:39.729194560,26521,Fiction,2,17.97
32262,2022-06-07 20:27:28.832976640,32262,Laptop,2,2449.43
46168,2022-06-07 23:47:17.936758720,46168,Shoes,2,448.24
26018,2022-06-08 03:07:07.040540800,26018,Vacuum Cleaner,2,157.51
41343,2022-06-08 06:26:56.144322816,41343,Haircare,1,156.37
10034,2022-06-08 09:46:45.248104896,10034,Biography,3,69.76
46293,2022-06-08 13:06:34.351886976,46293,Cookware Set,1,223.33
7905,2022-06-08 16:26:23.455669056,7905,Haircare,5,589.91
23675,2022-06-08 19:46:12.559451136,23675,Cookware Set,5,2229.18
27518,2022-06-08 23:06:01.663233216,27518,Blender,5,1448.89
30030,2022-06-09 02:25:50.767015296,30030,Cookware Set,1,333.12
8681,2022-06-09 05:45:39.870797376,8681,Jeans,4,156.47
48646,2022-06-09 09:05:28.974579456,48646,T-shirt,2,548.11
1120,2022-06-09 12:25:18.078361536,1120,T-shirt,5,421.93
6750,2022-06-09 15:45:07.182143616,6750,Science,4,103.18
24487,2022-06-09 19:04:56.285925696,24487,Camera,1,1218.28
28242,2022-06-09 22:24:45.389707776,28242,Vacuum Cleaner,5,2400.53
27557,2022-06-10 01:44:34.493489856,27557,Microwave,4,575.81
8412,2022-06-10 05:04:23.597271936,8412,Headphones,5,5300.3
2912,2022-06-10 08:24:12.701053952,2912,Haircare,4,221.61
40467,2022-06-10 11:44:01.804836032,40467,Shoes,5,1293.61
46984,2022-06-10 15:03:50.908618112,46984,Fragrance,5,81.48
23088,2022-06-10 18:23:40.012400192,23088,Fragrance,5,754.14
38813,2022-06-10 21:43:29.116182272,38813,Vacuum Cleaner,2,237.56
45461,2022-06-11 01:03:18.219964352,45461,Shoes,4,539.59
10189,2022-06-11 04:23:07.323746432,10189,Headphones,5,1115.25
9673,2022-06-11 07:42:56.427528512,9673,Shoes,5,262.64
48172,2022-06-11 11:02:45.531310592,48172,Cookware Set,2,129.86
8840,2022-06-11 14:22:34.635092672,8840,Haircare,4,292.63
7200,2022-06-11 17:42:23.738874752,7200,Vacuum Cleaner,4,1846.7
43209,2022-06-11 21:02:12.842656832,43209,Non-Fiction,3,119.47
37387,2022-06-12 00:22:01.946438912,37387,Makeup,3,167.45
7126,2022-06-12 03:41:51.050220992,7126,Blender,3,466.08
34108,2022-06-12 07:01:40.154003008,34108,Jeans,3,83.98
304,2022-06-12 10:21:29.257785088,304,Laptop,4,1800.28
11793,2022-06-12 13:41:18.361567168,11793,Jeans,4,868.77
14404,2022-06-12 17:01:07.465349248,14404,Vacuum Cleaner,3,827.66
47987,2022-06-12 20:20:56.569131328,47987,Smartphone,4,3114.71
43444,2022-06-12 23:40:45.672913408,43444,Cookware Set,3,1053.6
32699,2022-06-13 03:00:34.776695488,32699,Camera,2,977.61
20555,2022-06-13 06:20:23.880477568,20555,T-shirt,4,241.56
32192,2022-06-13 09:40:12.984259648,32192,Smartwatch,5,7249.42
38738,2022-06-13 13:00:02.088041728,38738,Microwave,3,292.31
2458,2022-06-13 16:19:51.191823808,2458,Fiction,2,73.94
17047,2022-06-13 19:39:40.295605888,17047,Vacuum Cleaner,3,1315.41
1470,2022-06-13 22:59:29.399387968,1470,Non-Fiction,3,25.96
11678,2022-06-14 02:19:18.503170048,11678,Haircare,1,156.63
49547,2022-06-14 05:39:07.606952128,49547,Smartphone,1,498.54
45913,2022-06-14 08:58:56.710734144,45913,Laptop,2,3124.15
44160,2022-06-14 12:18:45.814516224,44160,Skincare,4,481.54
29415,2022-06-14 15:38:34.918298304,29415,Headphones,1,1065.74
5756,2022-06-14 18:58:24.022080384,5756,Science,1,50.39
15716,2022-06-14 22:18:13.125862464,15716,Non-Fiction,3,134.16
15579,2022-06-15 01:38:02.229644544,15579,Headphones,2,3136.76
31200,2022-06-15 04:57:51.333426624,31200,T-shirt,1,60.77
29856,2022-06-15 08:17:40.437208704,29856,Non-Fiction,2,81.96
30539,2022-06-15 11:37:29.540990784,30539,Shoes,5,1291.06
36510,2022-06-15 14:57:18.644772864,36510,Headphones,1,1578.93
32608,2022-06-15 18:17:07.748554944,32608,Jacket,2,417.32
49708,2022-06-15 21:36:56.852337024,49708,Laptop,4,1205.22
19614,2022-06-16 00:56:45.956119104,19614,Jeans,5,1070.77
10352,2022-06-16 04:16:35.059901184,10352,Jeans,5,1568.29
46766,2022-06-16 07:36:24.163683264,46766,Non-Fiction,5,173.44
37011,2022-06-16 10:56:13.267465280,37011,Smartwatch,5,8102.25
23872,2022-06-16 14:16:02.371247360,23872,Laptop,5,3984.44
46579,2022-06-16 17:35:51.475029440,46579,Skincare,1,101.93
21560,2022-06-16 20:55:40.578811520,21560,Shoes,1,252.1
11682,2022-06-17 00:15:29.682593600,11682,Jeans,1,152.83
24621,2022-06-17 03:35:18.786375680,24621,Makeup,2,389.3
19138,2022-06-17 06:55:07.890157760,19138,Haircare,2,405.07
26367,2022-06-17 10:14:56.993939840,26367,T-shirt,5,653.91
969,2022-06-17 13:34:46.097721920,969,Headphones,1,485.7
17571,2022-06-17 16:54:35.201504000,17571,Biography,1,38.1
15726,2022-06-17 20:14:24.305286080,15726,T-shirt,5,1007.59
44402,2022-06-17 23:34:13.409068160,44402,Fragrance,2,167.63
30318,2022-06-18 02:54:02.512850240,30318,T-shirt,2,474.82
47908,2022-06-18 06:13:51.616632320,47908,Jacket,3,591.77
5876,2022-06-18 09:33:40.720414336,5876,T-shirt,4,301.99
30626,2022-06-18 12:53:29.824196416,30626,Cookware Set,4,961.58
47975,2022-06-18 16:13:18.927978496,47975,Makeup,5,347.56
26408,2022-06-18 19:33:08.031760576,26408,Microwave,1,419.06
4399,2022-06-18 22:52:57.135542656,4399,Biography,3,63.99
37295,2022-06-19 02:12:46.239324736,37295,Jeans,3,342.65
15962,2022-06-19 05:32:35.343106816,15962,Jacket,4,832.08
42477,2022-06-19 08:52:24.446888896,42477,Smartwatch,2,1174.39
40116,2022-06-19 12:12:13.550670976,40116,Vacuum Cleaner,4,1042.83
23539,2022-06-19 15:32:02.654453056,23539,Jeans,3,390.95
17367,2022-06-19 18:51:51.758235136,17367,Fragrance,1,149.37
33375,2022-06-19 22:11:40.862017216,33375,Shoes,2,590.65
3422,2022-06-20 01:31:29.965799296,3422,Jacket,5,265.92
40981,2022-06-20 04:51:19.069581376,40981,Skincare,1,120.81
41414,2022-06-20 08:11:08.173363456,41414,Blender,1,431.62
34070,2022-06-20 11:30:57.277145472,34070,Microwave,1,135.6
21634,2022-06-20 14:50:46.380927552,21634,Makeup,5,808.9
22986,2022-06-20 18:10:35.484709632,22986,Skincare,2,383.97
15389,2022-06-20 21:30:24.588491712,15389,Jeans,1,139.77
4480,2022-06-21 00:50:13.692273792,4480,Science,1,22.06
6263,2022-06-21 04:10:02.796055872,6263,Science,3,64.19
20083,2022-06-21 07:29:51.899837952,20083,Microwave,2,869.34
741,2022-06-21 10:49:41.003620032,741,Microwave,4,379.78
33932,2022-06-21 14:09:30.107402112,33932,Microwave,5,1141.26
7068,2022-06-21 17:29:19.211184192,7068,Camera,2,823.98
21674,2022-06-21 20:49:08.314966272,21674,Fiction,2,44.18
46800,2022-06-22 00:08:57.418748352,46800,T-shirt,2,622.67
4457,2022-06-22 03:28:46.522530432,4457,Headphones,2,2739.9
45647,2022-06-22 06:48:35.626312512,45647,Science,3,26.59
29108,2022-06-22 10:08:24.730094592,29108,Science,2,63.6
6516,2022-06-22 13:28:13.833876608,6516,Haircare,4,746.72
25474,2022-06-22 16:48:02.937658688,25474,Non-Fiction,2,44.79
11911,2022-06-22 20:07:52.041440768,11911,Biography,5,269.04
46583,2022-06-22 23:27:41.145222848,46583,Skincare,3,450.53
6826,2022-06-23 02:47:30.249004928,6826,Headphones,3,3873.52
14001,2022-06-23 06:07:19.352787008,14001,Fragrance,1,6.4
17250,2022-06-23 09:27:08.456569088,17250,Jacket,2,331.46
41629,2022-06-23 12:46:57.560351168,41629,Microwave,2,151.19
20945,2022-06-23 16:06:46.664133248,20945,Smartwatch,4,2405.03
11624,2022-06-23 19:26:35.767915328,11624,Jacket,4,988.36
31587,2022-06-23 22:46:24.871697408,31587,Smartphone,5,8161.05
9117,2022-06-24 02:06:13.975479488,9117,Skincare,5,341.94
46222,2022-06-24 05:26:03.079261568,46222,Jeans,4,473.51
11417,2022-06-24 08:45:52.183043648,11417,Non-Fiction,2,84.8
26255,2022-06-24 12:05:41.286825664,26255,Smartphone,5,2450.34
20377,2022-06-24 15:25:30.390607744,20377,Biography,4,99.51
7092,2022-06-24 18:45:19.494389824,7092,Science,2,83.97
24067,2022-06-24 22:05:08.598171904,24067,Fragrance,3,349.96
7557,2022-06-25 01:24:57.701953984,7557,Cookware Set,3,303.37
4375,2022-06-25 04:44:46.805736064,4375,Non-Fiction,5,74.26
8626,2022-06-25 08:04:35.909518144,8626,Makeup,4,363.54
6889,2022-06-25 11:24:25.013300224,6889,Blender,1,337.75
36769,2022-06-25 14:44:14.117082304,36769,Blender,4,751.21
28866,2022-06-25 18:04:03.220864384,28866,Jeans,5,344.04
24275,2022-06-25 21:23:52.324646464,24275,Biography,5,248.5
5185,2022-06-26 00:43:41.428428544,5185,Fiction,1,12.2
1743,2022-06-26 04:03:30.532210624,1743,Camera,2,1480.94
18050,2022-06-26 07:23:19.635992704,18050,Fiction,4,77.49
27508,2022-06-26 10:43:08.739774784,27508,Headphones,1,956.22
1768,2022-06-26 14:02:57.843556800,1768,Cookware Set,4,1206.35
13564,2022-06-26 17:22:46.947338880,13564,T-shirt,2,83.65
3838,2022-06-26 20:42:36.051120960,3838,Vacuum Cleaner,4,259.14
43885,2022-06-27 00:02:25.154903040,43885,Fiction,1,35.5
25128,2022-06-27 03:22:14.258685120,25128,Camera,4,1816.03
24385,2022-06-27 06:42:03.362467200,24385,Non-Fiction,5,48.02
36590,2022-06-27 10:01:52.466249280,36590,Blender,5,2038.11
642,2022-06-27 13:21:41.570031360,642,Haircare,4,531.58
4308,2022-06-27 16:41:30.673813440,4308,Camera,4,1734.21
42515,2022-06-27 20:01:19.777595520,42515,Camera,2,466.2
38984,2022-06-27 23:21:08.881377600,38984,Biography,3,106.36
46103,2022-06-28 02:40:57.985159680,46103,Skincare,1,37.06
28340,2022-06-28 06:00:47.088941760,28340,Makeup,1,163.66
40209,2022-06-28 09:20:36.192723840,40209,Makeup,3,76.81
